Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
05/18/2007,U (Sep 07),14.97,14.97,14.97,14.97,14.90,-0.06,7,0,1686
05/21/2007,U (Sep 07),14.71,14.78,14.70,14.78,14.77,-0.13,40,0,1690
05/22/2007,U (Sep 07),14.80,14.81,14.80,14.81,14.81,0.04,76,0,1740
05/23/2007,U (Sep 07),14.78,14.78,14.70,14.70,14.73,-0.08,12,0,1754
05/24/2007,U (Sep 07),14.78,15.05,14.78,15.05,15.03,0.30,138,0,1749
05/25/2007,U (Sep 07),15.00,15.04,15.00,15.00,14.95,-0.08,12,0,1632
05/29/2007,U (Sep 07),15.04,15.04,14.81,14.81,14.83,-0.12,534,0,2095
05/30/2007,U (Sep 07),14.98,14.98,14.72,14.72,14.78,-0.05,74,0,2154
05/31/2007,U (Sep 07),14.70,14.80,14.68,14.80,14.81,0.03,39,0,2178
06/01/2007,U (Sep 07),14.80,14.90,14.75,14.90,14.88,0.07,35,0,2188
06/04/2007,U (Sep 07),14.94,15.02,14.94,14.95,14.97,0.09,110,0,2223
06/05/2007,U (Sep 07),15.04,15.15,14.97,15.00,15.01,0.04,280,0,2400
06/06/2007,U (Sep 07),15.13,15.28,15.05,15.05,15.06,0.05,222,0,2591
06/07/2007,U (Sep 07),15.17,15.60,15.05,15.53,15.55,0.49,70,0,2593
06/08/2007,U (Sep 07),15.57,15.68,15.50,15.50,15.52,-0.03,58,0,2631
06/11/2007,U (Sep 07),15.37,15.45,15.25,15.29,15.27,-0.25,30,0,2815
06/12/2007,U (Sep 07),15.45,15.55,15.28,15.49,15.46,0.19,61,0,2818
06/13/2007,U (Sep 07),15.47,15.47,15.11,15.25,15.25,-0.21,94,0,2856
06/14/2007,U (Sep 07),15.13,15.13,15.05,15.05,15.08,-0.17,138,0,2902
06/15/2007,U (Sep 07),14.92,14.93,14.84,14.90,14.91,-0.17,29,0,2789
06/18/2007,U (Sep 07),14.96,15.05,14.96,15.00,14.98,0.07,17,0,2777
06/19/2007,U (Sep 07),15.06,15.06,14.89,14.89,14.83,-0.15,18,0,2784
06/20/2007,U (Sep 07),14.84,15.28,14.82,15.28,15.31,0.48,132,0,2899
06/21/2007,U (Sep 07),15.28,15.57,15.28,15.53,15.50,0.19,248,0,2961
06/22/2007,U (Sep 07),15.63,15.94,15.61,15.84,15.83,0.33,59,0,2994
06/25/2007,U (Sep 07),15.97,16.23,15.92,16.08,16.10,0.27,73,0,2986
06/26/2007,U (Sep 07),15.90,16.52,15.90,16.52,16.54,0.44,168,0,3108
06/27/2007,U (Sep 07),16.50,16.50,15.75,15.77,15.79,-0.75,242,0,3278
06/28/2007,U (Sep 07),15.85,15.85,15.69,15.85,15.80,0.01,46,0,3252
06/29/2007,U (Sep 07),15.70,16.37,15.62,16.37,16.38,0.58,411,0,3513
07/02/2007,U (Sep 07),16.17,16.17,15.95,16.00,16.00,-0.38,54,0,3489
07/03/2007,U (Sep 07),15.80,15.93,15.79,15.79,15.78,-0.22,72,0,3502
07/05/2007,U (Sep 07),15.88,16.05,15.75,16.02,16.03,0.25,170,0,3595
07/06/2007,U (Sep 07),16.00,16.05,15.75,15.75,15.80,-0.23,220,0,3704
07/09/2007,U (Sep 07),15.85,15.95,15.79,15.83,15.87,0.07,271,0,3881
07/10/2007,U (Sep 07),16.02,16.70,16.02,16.70,16.70,0.83,342,0,4330
07/11/2007,U (Sep 07),16.63,16.77,16.49,16.70,16.73,0.03,338,0,4189
07/12/2007,U (Sep 07),16.55,16.55,16.22,16.49,16.45,-0.28,735,0,4511
07/13/2007,U (Sep 07),16.66,16.76,16.35,16.54,16.66,0.21,134,0,4295
07/16/2007,U (Sep 07),16.65,16.93,16.55,16.74,16.80,0.14,231,0,4468
07/17/2007,U (Sep 07),16.68,16.99,16.53,16.95,16.97,0.17,318,0,4564
07/18/2007,U (Sep 07),17.01,17.60,17.00,17.42,17.42,0.45,398,0,4633
07/19/2007,U (Sep 07),17.25,17.34,16.99,17.33,17.36,-0.06,1171,0,5319
07/20/2007,U (Sep 07),17.42,17.88,17.42,17.77,17.76,0.40,923,0,5139
07/23/2007,U (Sep 07),17.60,17.74,17.37,17.62,17.63,-0.13,520,0,5490
07/24/2007,U (Sep 07),17.63,18.27,17.63,18.18,18.14,0.51,538,0,5672
07/25/2007,U (Sep 07),18.00,18.62,17.79,18.12,18.18,0.04,564,0,5537
07/26/2007,U (Sep 07),18.70,19.57,18.70,19.30,19.40,1.22,1152,0,5532
07/27/2007,U (Sep 07),19.22,19.84,18.83,19.75,19.71,0.31,658,0,5625
07/30/2007,U (Sep 07),19.55,19.76,19.22,19.32,19.35,-0.36,1316,0,5939
07/31/2007,U (Sep 07),19.50,21.43,18.90,20.55,20.77,1.42,1629,0,6937
08/01/2007,U (Sep 07),20.43,22.49,20.43,21.62,21.45,0.68,2100,0,7512
08/02/2007,U (Sep 07),21.20,21.20,20.30,20.70,20.65,-0.80,636,0,7127
08/03/2007,U (Sep 07),20.78,22.45,20.78,22.40,22.29,1.64,683,0,7509
08/06/2007,U (Sep 07),22.00,22.90,21.68,21.70,21.84,-0.45,866,0,7687
08/07/2007,U (Sep 07),22.06,22.21,20.25,20.40,20.27,-1.57,1977,0,8704
08/08/2007,U (Sep 07),20.05,20.80,19.19,20.21,20.25,-0.02,1234,0,8652
08/09/2007,U (Sep 07),21.16,23.00,21.16,23.00,22.95,2.70,1544,0,9255
08/10/2007,U (Sep 07),23.89,24.60,22.50,23.51,23.63,0.68,1043,0,8449
08/13/2007,U (Sep 07),23.40,23.40,21.90,23.15,23.20,-0.43,956,0,8665
08/14/2007,U (Sep 07),22.99,24.45,22.80,24.21,24.30,1.10,1279,0,8484
08/15/2007,U (Sep 07),24.35,25.69,23.08,24.83,25.18,0.88,957,0,8756
08/16/2007,U (Sep 07),25.59,29.49,25.59,27.25,27.25,2.07,1529,0,9274
08/17/2007,U (Sep 07),26.71,27.39,25.20,26.28,26.47,-0.78,1179,0,9686
08/20/2007,U (Sep 07),26.10,26.48,24.04,24.50,24.45,-2.02,1215,0,9914
08/21/2007,U (Sep 07),24.16,24.70,23.20,23.71,23.85,-0.60,1291,0,10628
08/22/2007,U (Sep 07),23.24,23.50,22.00,22.70,22.70,-1.15,1588,0,10919
08/23/2007,U (Sep 07),22.00,23.37,21.84,23.15,23.10,0.40,1127,0,10251
08/24/2007,U (Sep 07),23.10,23.34,22.20,22.35,22.23,-0.87,1361,84,9938
08/27/2007,U (Sep 07),22.57,23.36,22.10,23.36,23.28,1.05,785,0,10136
08/28/2007,U (Sep 07),23.90,25.20,23.75,25.15,25.21,1.93,1786,0,10493
08/29/2007,U (Sep 07),24.60,25.15,24.00,24.10,24.16,-1.05,1700,0,10918
08/30/2007,U (Sep 07),24.71,24.92,23.80,24.51,24.45,0.29,1133,69,10963
08/31/2007,U (Sep 07),23.00,24.00,23.00,23.65,23.70,-0.75,755,0,11033
09/04/2007,U (Sep 07),23.75,23.83,22.31,22.78,22.78,-0.92,1327,0,11298
09/05/2007,U (Sep 07),23.59,24.50,23.19,24.20,24.16,1.38,2069,0,11942
09/06/2007,U (Sep 07),23.71,24.49,23.71,24.05,23.98,-0.18,298,0,11812
09/07/2007,U (Sep 07),25.34,26.40,24.95,25.85,25.83,1.85,1554,0,12153
09/10/2007,U (Sep 07),25.30,27.23,25.25,26.77,26.72,0.89,1932,0,12120
09/11/2007,U (Sep 07),26.25,26.30,24.79,24.95,25.01,-1.71,924,0,12398
09/12/2007,U (Sep 07),25.10,25.40,24.65,24.99,24.94,-0.07,851,0,11685
09/13/2007,U (Sep 07),24.53,24.96,24.23,24.85,24.85,-0.09,987,0,11519
09/14/2007,U (Sep 07),25.47,25.80,24.73,24.75,24.80,-0.05,1264,0,11587
09/17/2007,U (Sep 07),25.12,25.95,25.12,25.34,25.37,0.57,1780,0,11751
09/18/2007,U (Sep 07),24.91,25.05,20.00,20.25,20.18,-5.19,3356,0,12088
09/19/2007,U (Sep 07),0.00,0.00,0.00,0.00,20.29,0.11,0,0,10168
