Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
06/08/2007,V (Oct 07),15.58,15.70,15.47,15.47,15.54,-0.04,57,0,1485
06/11/2007,V (Oct 07),15.46,15.46,15.37,15.37,15.34,-0.20,73,0,1586
06/12/2007,V (Oct 07),15.52,15.61,15.45,15.60,15.53,0.19,48,0,1564
06/13/2007,V (Oct 07),15.31,15.34,15.30,15.34,15.36,-0.17,54,0,1614
06/14/2007,V (Oct 07),15.29,15.29,15.06,15.06,15.10,-0.26,5,0,1615
06/15/2007,V (Oct 07),14.97,15.05,14.91,15.05,15.00,-0.10,50,0,1616
06/18/2007,V (Oct 07),0.00,0.00,0.00,0.00,15.02,0.02,0,0,1616
06/19/2007,V (Oct 07),15.14,15.14,14.99,14.99,14.91,-0.11,6,0,1616
06/20/2007,V (Oct 07),14.85,15.34,14.85,15.34,15.35,0.44,18,0,1616
06/21/2007,V (Oct 07),15.41,15.61,15.41,15.57,15.57,0.22,81,0,1695
06/22/2007,V (Oct 07),15.74,15.95,15.74,15.90,15.84,0.27,117,0,1808
06/25/2007,V (Oct 07),15.98,16.10,15.87,16.05,16.07,0.23,70,0,1837
06/26/2007,V (Oct 07),16.00,16.50,16.00,16.50,16.44,0.37,286,0,2065
06/27/2007,V (Oct 07),16.59,16.59,15.81,15.81,15.84,-0.60,93,0,2128
06/28/2007,V (Oct 07),15.75,15.86,15.75,15.86,15.80,-0.04,21,0,2083
06/29/2007,V (Oct 07),15.74,16.39,15.72,16.39,16.41,0.61,341,0,2288
07/02/2007,V (Oct 07),16.12,16.12,15.97,16.05,16.07,-0.34,118,0,2369
07/03/2007,V (Oct 07),15.97,16.17,15.97,16.01,16.02,-0.05,168,0,2511
07/05/2007,V (Oct 07),16.00,16.12,15.94,16.10,16.09,0.07,118,0,2587
07/06/2007,V (Oct 07),16.11,16.11,15.85,15.85,15.91,-0.18,199,0,2694
07/09/2007,V (Oct 07),16.02,16.06,15.94,16.06,16.03,0.12,221,0,2850
07/10/2007,V (Oct 07),16.16,16.66,16.16,16.66,16.68,0.65,118,0,2928
07/11/2007,V (Oct 07),16.71,16.74,16.59,16.74,16.73,0.05,218,0,3129
07/12/2007,V (Oct 07),16.56,16.65,16.40,16.49,16.58,-0.15,440,0,3720
07/13/2007,V (Oct 07),17.35,17.35,16.47,16.73,16.70,0.12,145,0,3734
07/16/2007,V (Oct 07),16.74,17.00,16.72,16.95,16.97,0.27,95,0,3748
07/17/2007,V (Oct 07),16.86,17.15,16.65,17.08,17.09,0.12,224,0,3832
07/18/2007,V (Oct 07),17.14,17.65,17.14,17.40,17.45,0.36,435,0,3952
07/19/2007,V (Oct 07),17.30,17.36,17.10,17.36,17.38,-0.07,1129,0,4548
07/20/2007,V (Oct 07),17.48,17.90,17.48,17.83,17.82,0.44,595,0,4813
07/23/2007,V (Oct 07),17.77,17.79,17.50,17.65,17.67,-0.15,368,0,5306
07/24/2007,V (Oct 07),17.84,18.51,17.84,18.38,18.26,0.59,282,0,5265
07/25/2007,V (Oct 07),18.00,18.60,17.92,18.27,18.27,0.01,184,0,5312
07/26/2007,V (Oct 07),18.73,19.49,18.73,19.45,19.37,1.10,1001,0,5954
07/27/2007,V (Oct 07),19.27,19.79,19.01,19.66,19.73,0.36,1145,0,6676
07/30/2007,V (Oct 07),19.51,19.78,19.20,19.30,19.34,-0.39,619,0,6084
07/31/2007,V (Oct 07),19.22,20.91,18.96,20.85,21.10,1.76,535,0,6271
08/01/2007,V (Oct 07),20.71,22.08,20.41,21.15,21.16,0.06,4005,0,9120
08/02/2007,V (Oct 07),20.50,20.80,20.43,20.51,20.58,-0.58,565,0,9111
08/03/2007,V (Oct 07),20.75,21.98,20.60,21.98,22.00,1.42,1008,0,8819
08/06/2007,V (Oct 07),21.90,22.65,21.20,21.24,21.30,-0.70,2872,0,7817
08/07/2007,V (Oct 07),21.61,21.61,20.17,20.17,20.26,-1.04,1547,0,7957
08/08/2007,V (Oct 07),19.95,20.55,19.18,20.05,20.13,-0.13,1020,0,9763
08/09/2007,V (Oct 07),20.64,22.70,20.64,22.70,22.55,2.42,408,0,9187
08/10/2007,V (Oct 07),23.00,23.85,22.30,23.37,23.13,0.58,942,0,9445
08/13/2007,V (Oct 07),21.88,21.98,21.31,21.53,21.71,-1.42,112,0,9512
08/14/2007,V (Oct 07),21.60,22.82,21.60,22.70,22.63,0.92,679,0,9771
08/15/2007,V (Oct 07),23.09,23.09,21.70,22.45,22.81,0.18,188,0,9777
08/16/2007,V (Oct 07),23.30,24.74,23.00,23.83,23.50,0.69,205,0,8531
08/17/2007,V (Oct 07),21.35,24.13,21.35,23.90,23.89,0.39,519,0,10144
08/20/2007,V (Oct 07),23.07,23.55,22.40,22.58,22.39,-1.50,95,0,10143
08/21/2007,V (Oct 07),22.49,23.00,21.88,22.05,22.20,-0.19,195,0,10108
08/22/2007,V (Oct 07),21.95,22.10,21.28,21.66,21.73,-0.47,250,0,10165
08/23/2007,V (Oct 07),21.41,22.40,21.21,22.10,22.07,0.34,638,50,10530
08/24/2007,V (Oct 07),21.67,22.20,21.40,21.40,21.29,-0.78,695,139,10825
08/27/2007,V (Oct 07),21.67,22.20,21.57,22.20,22.29,1.00,198,0,10401
08/28/2007,V (Oct 07),22.58,24.30,22.53,24.29,24.16,1.87,425,50,10459
08/29/2007,V (Oct 07),23.54,24.10,23.22,23.26,23.32,-0.84,425,0,10464
08/30/2007,V (Oct 07),24.01,24.01,23.00,23.50,23.41,0.09,355,0,10501
08/31/2007,V (Oct 07),22.80,23.10,22.20,22.54,22.70,-0.71,201,0,10586
09/04/2007,V (Oct 07),22.70,22.70,21.57,22.00,21.87,-0.83,362,0,10531
09/05/2007,V (Oct 07),22.46,23.39,22.40,23.06,23.06,1.19,337,0,10513
09/06/2007,V (Oct 07),23.00,23.12,22.75,22.92,22.89,-0.17,1541,0,11665
09/07/2007,V (Oct 07),24.00,24.50,23.72,24.20,24.10,1.21,356,0,11777
09/10/2007,V (Oct 07),24.17,25.24,23.60,24.51,24.67,0.57,424,0,11842
09/11/2007,V (Oct 07),24.50,24.50,23.51,23.51,23.62,-1.05,343,0,11991
09/12/2007,V (Oct 07),23.89,24.08,23.55,23.88,23.88,0.26,774,0,12512
09/13/2007,V (Oct 07),23.51,23.98,23.44,23.71,23.76,-0.12,755,0,12499
09/14/2007,V (Oct 07),24.19,24.45,23.76,23.76,23.78,0.02,781,0,12483
09/17/2007,V (Oct 07),24.29,24.58,24.15,24.32,24.34,0.56,758,0,12861
09/18/2007,V (Oct 07),24.15,24.24,19.85,21.40,21.39,-2.95,2338,0,13919
09/19/2007,V (Oct 07),20.99,21.32,20.18,20.62,20.57,-0.82,3128,0,15156
09/20/2007,V (Oct 07),20.61,21.21,20.04,20.80,20.82,0.25,2494,0,15755
09/21/2007,V (Oct 07),20.45,20.49,19.88,19.90,19.87,-0.95,1791,0,16346
09/24/2007,V (Oct 07),19.76,19.88,19.20,19.69,19.71,-0.16,1559,0,17140
09/25/2007,V (Oct 07),20.25,20.25,19.71,19.90,19.88,0.17,1169,25,16891
09/26/2007,V (Oct 07),19.58,19.58,18.76,19.05,19.03,-0.85,1247,0,17361
09/27/2007,V (Oct 07),18.64,18.99,18.63,18.76,18.72,-0.31,938,0,17870
09/28/2007,V (Oct 07),18.80,19.25,18.53,18.90,18.92,0.20,2002,100,19092
10/01/2007,V (Oct 07),18.96,19.00,18.02,18.45,18.43,-0.49,811,100,19109
10/02/2007,V (Oct 07),18.35,19.26,18.28,18.94,18.92,0.49,1634,0,18985
10/03/2007,V (Oct 07),19.10,19.43,18.97,19.10,19.10,0.18,1131,0,18623
10/04/2007,V (Oct 07),18.95,19.32,18.75,19.29,19.26,0.16,482,0,18672
10/05/2007,V (Oct 07),18.70,18.70,17.55,17.90,17.93,-1.33,2508,300,18700
10/08/2007,V (Oct 07),18.05,18.52,18.05,18.20,18.20,0.27,614,0,18356
10/09/2007,V (Oct 07),18.00,18.00,16.91,17.00,17.06,-1.14,937,0,18915
10/10/2007,V (Oct 07),17.11,17.49,17.11,17.30,17.31,0.25,1241,0,18409
10/11/2007,V (Oct 07),16.98,18.90,16.53,18.50,18.53,1.22,1596,0,18784
10/12/2007,V (Oct 07),18.49,18.49,17.75,17.91,17.95,-0.58,1627,0,18961
10/15/2007,V (Oct 07),17.95,19.66,17.83,19.13,19.17,1.22,4277,0,20032
10/16/2007,V (Oct 07),19.84,20.30,19.42,20.00,20.03,0.86,7083,52,19289
10/17/2007,V (Oct 07),0.00,0.00,0.00,0.00,18.33,-1.70,0,0,16423
