Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
12/12/2006,H (Mar 07),137.50,140.70,137.20,139.50,140.00,3.50,354,0,4139
12/13/2006,H (Mar 07),0.00,0.00,0.00,0.00,138.90,-1.10,0,0,4041
12/14/2006,H (Mar 07),137.00,138.70,137.00,138.70,138.50,-0.40,146,0,4071
12/15/2006,H (Mar 07),139.30,140.00,139.30,140.00,140.20,1.70,2020,0,6081
12/18/2006,H (Mar 07),0.00,0.00,0.00,0.00,140.20,0.00,0,0,6061
12/19/2006,H (Mar 07),140.20,140.20,140.20,140.20,139.00,-1.20,1756,0,7732
12/20/2006,H (Mar 07),140.20,140.20,139.40,139.40,139.20,0.20,49,0,7679
12/21/2006,H (Mar 07),139.50,140.90,139.50,140.90,140.50,1.30,7,0,7689
12/22/2006,H (Mar 07),141.50,142.80,141.50,142.80,142.50,2.00,35,0,7717
12/26/2006,H (Mar 07),141.10,141.10,139.00,139.00,138.70,-3.80,135,0,7798
12/27/2006,H (Mar 07),139.00,139.35,138.00,138.00,137.90,-0.80,16,0,7782
12/28/2006,H (Mar 07),138.60,139.50,138.60,139.50,139.30,1.40,45,0,7827
12/29/2006,H (Mar 07),139.80,140.50,139.80,140.00,140.60,1.30,51,0,7847
01/03/2007,H (Mar 07),0.00,0.00,0.00,0.00,140.60,0.00,0,0,7858
01/04/2007,H (Mar 07),138.40,138.50,136.10,136.10,136.60,-2.90,108,0,7941
01/05/2007,H (Mar 07),137.10,139.50,137.00,138.50,138.30,1.70,45,0,7971
01/08/2007,H (Mar 07),139.10,140.50,139.10,140.30,139.30,1.00,308,0,8210
01/09/2007,H (Mar 07),139.90,139.90,138.00,138.20,138.80,-0.50,552,0,8728
01/10/2007,H (Mar 07),139.30,139.30,139.00,139.00,139.00,0.20,3,0,8737
01/11/2007,H (Mar 07),137.50,137.50,133.80,134.00,134.40,-4.60,78,0,8769
01/12/2007,H (Mar 07),132.80,133.60,131.60,131.70,131.80,-2.60,1218,0,9927
01/16/2007,H (Mar 07),132.70,132.70,128.50,128.90,129.10,-2.70,50,0,8913
01/17/2007,H (Mar 07),129.00,129.90,128.60,129.00,129.00,-0.10,59,0,8970
01/18/2007,H (Mar 07),130.40,130.40,128.60,129.00,129.00,0.00,40,0,8984
01/19/2007,H (Mar 07),128.00,128.00,128.00,128.00,127.80,-1.20,21,0,8956
01/22/2007,H (Mar 07),129.00,130.60,128.50,129.00,128.80,1.00,205,0,9061
01/23/2007,H (Mar 07),129.00,129.00,126.40,126.40,125.80,-3.00,39,0,9057
01/24/2007,H (Mar 07),125.00,126.50,125.00,125.00,125.10,-0.70,524,0,9384
01/25/2007,H (Mar 07),126.20,128.80,125.80,127.90,127.80,2.70,94,0,9402
01/26/2007,H (Mar 07),128.00,129.50,127.20,127.30,127.80,0.00,197,0,9520
01/29/2007,H (Mar 07),127.70,128.60,126.60,128.10,128.10,0.30,78,0,9028
01/30/2007,H (Mar 07),128.60,128.60,126.00,126.10,126.40,-1.70,116,0,9097
01/31/2007,H (Mar 07),127.00,127.50,123.00,123.50,123.50,-2.90,233,0,8999
02/01/2007,H (Mar 07),123.10,123.20,122.30,122.40,122.70,-0.80,39,0,9005
02/02/2007,H (Mar 07),122.90,123.10,122.00,122.50,122.40,-0.30,214,0,9189
02/05/2007,H (Mar 07),122.20,123.20,121.50,122.40,122.80,0.40,99,0,9261
02/06/2007,H (Mar 07),122.50,123.50,120.50,120.50,120.30,-2.50,294,0,9365
02/07/2007,H (Mar 07),119.10,119.50,117.90,119.30,118.90,-1.40,111,0,9417
02/08/2007,H (Mar 07),120.30,121.00,119.00,119.70,119.70,0.80,507,0,9880
02/09/2007,H (Mar 07),119.50,124.00,119.30,121.40,122.00,2.30,425,0,9998
02/12/2007,H (Mar 07),123.20,124.90,121.50,124.00,124.20,2.20,940,0,10750
02/13/2007,H (Mar 07),123.00,123.30,120.00,120.00,119.90,-4.30,520,0,11065
02/14/2007,H (Mar 07),119.50,119.50,116.00,116.40,116.30,-3.60,758,0,11637
02/15/2007,H (Mar 07),117.40,117.40,115.10,115.20,115.50,-0.80,331,0,11635
02/16/2007,H (Mar 07),116.20,116.50,115.00,115.50,115.60,0.10,214,0,11775
02/20/2007,H (Mar 07),116.10,116.80,112.20,113.50,113.70,-1.90,214,0,11857
02/21/2007,H (Mar 07),114.20,114.40,112.00,112.50,112.40,-1.30,204,0,11994
02/22/2007,H (Mar 07),111.30,113.50,111.00,111.80,111.50,-0.90,253,0,12074
02/23/2007,H (Mar 07),112.00,117.10,112.00,116.30,115.90,4.40,473,0,12439
02/26/2007,H (Mar 07),115.50,117.00,114.30,114.50,114.40,-1.50,360,0,12454
02/27/2007,H (Mar 07),119.50,156.50,119.40,148.00,148.10,33.70,2050,0,13487
02/28/2007,H (Mar 07),140.90,142.00,133.10,135.40,135.00,-13.10,3960,0,13110
03/01/2007,H (Mar 07),145.40,155.00,134.70,142.80,141.60,6.60,1906,0,10586
03/02/2007,H (Mar 07),144.00,152.00,141.00,152.00,151.90,10.30,948,0,11160
03/05/2007,H (Mar 07),157.00,162.60,151.00,160.50,161.50,9.60,1233,0,11053
03/06/2007,H (Mar 07),151.20,152.80,148.00,150.50,150.30,-11.20,692,0,11469
03/07/2007,H (Mar 07),150.80,150.80,138.20,143.50,143.70,-6.60,596,0,11581
03/08/2007,H (Mar 07),137.50,138.00,130.00,136.80,137.50,-6.20,726,0,11802
03/09/2007,H (Mar 07),130.80,137.00,130.00,136.00,136.00,-1.50,397,0,10337
03/12/2007,H (Mar 07),137.50,139.10,130.00,132.00,131.40,-4.60,2341,0,8140
03/13/2007,H (Mar 07),135.50,155.00,133.10,153.20,153.40,22.00,655,0,8210
03/14/2007,H (Mar 07),151.50,177.10,150.10,159.00,158.10,4.70,2464,0,7986
03/15/2007,H (Mar 07),161.50,161.50,150.00,154.50,154.00,-4.10,559,0,8064
03/16/2007,H (Mar 07),150.00,161.10,147.80,159.50,159.90,5.90,783,0,6729
03/19/2007,H (Mar 07),153.00,153.50,140.20,142.50,143.20,-16.70,1478,0,6050
03/20/2007,H (Mar 07),144.60,144.60,130.00,131.10,130.60,-12.60,1097,0,6408
03/21/2007,H (Mar 07),0.00,0.00,0.00,0.00,129.83,-0.77,0,0,5900
